Company Name,Market Cap,Year,Quarter,Negative Sentiment Score,Positive Sentiment Score,Neutral Sentiment Score,Negative Sentiment Count,Positive Sentiment Count,Neutral Sentiment Count,Doc Sentiment Score,Symbol,Sector
Mastech Holdings Inc,125018449,2023,2,0.100811746,0.200501277,0.698686977,0.100478469,0.205741627,0.693779904,0.105263158,MHH,industrials
"Insperity, Inc.",3822274302,2023,2,0.080290276,0.366907929,0.552801795,0.083333333,0.368421053,0.548245614,0.285087719,NSP,industrials
Paychex Inc,43471029291,2023,2,0.090010122,0.314774009,0.595215868,0.092519685,0.309055118,0.598425197,0.216535433,PAYX,industrials
Robert Half International Inc.,8089768410,2023,2,0.16878709,0.206459305,0.624753605,0.171014493,0.202898551,0.626086957,0.031884058,RHI,industrials
TrueBlue Inc,464451904,2023,2,0.202968994,0.246562794,0.550468212,0.207317073,0.24796748,0.544715447,0.040650407,TBI,industrials
TriNet Group Inc,6254012374,2023,2,0.090364375,0.415018683,0.494616941,0.088888889,0.411111111,0.5,0.322222222,TNET,industrials
Upwork Inc,1880550030,2023,2,0.038244264,0.424927952,0.536827785,0.038732394,0.422535211,0.538732394,0.383802817,UPWK,industrials
Barrett Business Services Inc,647697024,2023,2,0.068244801,0.384994546,0.546760654,0.066985646,0.387559809,0.545454545,0.320574163,BBSI,industrials
"BGSF, Inc.",108388000,2023,2,0.091585394,0.443971641,0.464442966,0.097435897,0.441025641,0.461538462,0.343589744,BGSF,industrials
Ziprecruiter Inc,1681060657,2023,2,0.113586936,0.331832866,0.554580198,0.119170984,0.32642487,0.554404145,0.207253886,ZIP,industrials
ADT Inc,5787547231,2023,2,0.071346932,0.505244076,0.423408992,0.074074074,0.502057613,0.423868313,0.427983539,ADT,industrials
Allegion PLC,9448993878,2023,2,0.094352478,0.417111026,0.488536496,0.099526066,0.409952607,0.490521327,0.31042654,ALLE,industrials
"Arlo Technologies, Inc.",901887497,2023,2,0.063001623,0.363041183,0.573957194,0.066079295,0.36123348,0.572687225,0.295154185,ARLO,industrials
"Evolv Technologies Holdings, Inc.",967757028,2023,2,0.023775628,0.387069472,0.589154901,0.024930748,0.385041551,0.590027701,0.360110803,EVLV,industrials
"The GEO Group, Inc.",912413760,2023,2,0.031299514,0.193622564,0.775077922,0.03257329,0.205211726,0.762214984,0.172638436,GEO,industrials
Knightscope Inc,74662183,2023,2,0.107757873,0.422815436,0.469426691,0.106382979,0.425531915,0.468085106,0.319148936,KSCP,industrials
"LogicMark, Inc.",2690917,2023,2,0.036567246,0.330239235,0.633193519,0.0375,0.3375,0.625,0.3,LGMK,industrials
Mistras Group Inc,170903280,2023,2,0.075454351,0.269606415,0.654939234,0.080385852,0.266881029,0.652733119,0.186495177,MG,industrials
MSA Safety,6880773933,2023,2,0.028934772,0.520887593,0.450177635,0.032142857,0.517857143,0.45,0.485714286,MSA,industrials
"Napco Security Technologies, Inc.",776168258,2023,2,0.058707525,0.299659723,0.641632752,0.065616798,0.299212598,0.635170604,0.233595801,NSSC,industrials
Resideo Technologies Inc,2333228040,2023,2,0.141798584,0.321429221,0.536772194,0.143712575,0.317365269,0.538922156,0.173652695,REZI,industrials
Supercom Ltd,3540157,2023,2,0.041162159,0.419024133,0.539813708,0.043902439,0.414634146,0.541463415,0.370731707,SPCB,industrials
"Bridger Aerospace Group Holdings, Inc.",292816617,2023,2,0.053449323,0.247560222,0.698990456,0.06185567,0.237113402,0.701030928,0.175257732,BAER,industrials
The Brink's Company,3377447850,2023,2,0.056545389,0.467020823,0.476433787,0.058333333,0.470833333,0.470833333,0.4125,BCO,industrials
BIO-Key International Inc,6348356,2023,2,0.070165679,0.338982759,0.590851562,0.07106599,0.335025381,0.593908629,0.263959391,BKYI,industrials
Brady Corporation,2429992558,2023,2,0.088119692,0.416524435,0.495355873,0.092814371,0.413173653,0.494011976,0.320359281,BRC,industrials
VerifyMe Inc,10800892,2023,2,0.070030511,0.351906525,0.578062964,0.076923077,0.352564103,0.570512821,0.275641026,VRME,industrials
"AdTheorent Holding Company, Inc.",119422013,2023,2,0.068202708,0.433662387,0.498134905,0.071917808,0.428082192,0.5,0.356164384,ADTH,communication-services
Advantage Solutions Inc.,865496520,2023,2,0.067832371,0.406881449,0.52528618,0.06779661,0.402542373,0.529661017,0.334745763,ADV,communication-services
"Clear Channel Outdoor Holdings, Inc.",666323351,2023,2,0.105122629,0.244365109,0.650512262,0.108490566,0.242924528,0.648584906,0.134433962,CCO,communication-services
"Cardlytics, Inc.",446231912,2023,2,0.108246543,0.392178675,0.499574781,0.109704641,0.388185654,0.502109705,0.278481013,CDLX,communication-services
Cimpress plc,1679914714,2023,2,0.122289917,0.220928926,0.656781156,0.127516779,0.223713647,0.648769575,0.096196868,CMPR,communication-services
Criteo S.A.,1632449420,2023,2,0.043577328,0.367738338,0.588684334,0.046341463,0.365853659,0.587804878,0.319512195,CRTO,communication-services
Innovid Corp.,160518159,2023,2,0.056206375,0.410121165,0.53367246,0.055749129,0.404181185,0.540069686,0.348432056,CTV,communication-services
Deluxe Corporation,845743276,2023,2,0.068165629,0.470306684,0.461527687,0.071197411,0.462783172,0.466019417,0.391585761,DLX,communication-services
"Digital Media Solutions, Inc.",11055320,2023,2,0.156350387,0.174349459,0.669300153,0.157232704,0.176100629,0.666666667,0.018867925,DMS,communication-services
"Direct Digital Holdings, Inc.",32898062,2023,2,0.048805689,0.313745711,0.6374486,0.05,0.3125,0.6375,0.2625,DRCT,communication-services
Emerald Expositions Events Inc,256512864,2023,2,0.045347276,0.307350576,0.647302148,0.0456621,0.305936073,0.648401826,0.260273973,EEX,communication-services
Fluent Inc,58347216,2023,2,0.099304119,0.387645323,0.513050558,0.1,0.388,0.512,0.288,FLNT,communication-services
Harte Hanks Inc,45165363,2023,2,0.096620627,0.342290718,0.561088655,0.099236641,0.339694656,0.561068702,0.240458015,HHS,communication-services
Integral Ad Science Holding Corp.,2184484800,2023,2,0.026951889,0.359678119,0.613369992,0.027624309,0.359116022,0.613259669,0.331491713,IAS,communication-services
AcuityAds Holdings Inc.,102300000,2023,2,0.07395924,0.294409414,0.631631347,0.080645161,0.296774194,0.622580645,0.216129032,ILLM,communication-services
Inuvo Inc,31313456,2023,2,0.07582306,0.230727758,0.693449182,0.076190476,0.228571429,0.695238095,0.152380952,INUV,communication-services
Interpublic Group of Companies Inc,12465005312,2023,2,0.168135976,0.281140529,0.550723495,0.166666667,0.285024155,0.548309179,0.118357488,IPG,communication-services
Marchex Inc,73694495,2023,2,0.063571632,0.359956248,0.576472121,0.064638783,0.36121673,0.574144487,0.296577947,MCHX,communication-services
Magnite Inc,1094090315,2023,2,0.084481141,0.240978484,0.674540375,0.090439276,0.237726098,0.671834625,0.147286822,MGNI,communication-services
MGO Global Inc.,15238405,2023,2,0.094001311,0.435321594,0.470677095,0.107692308,0.430769231,0.461538462,0.323076923,MGOL,communication-services
Omnicom Group Inc,15673308065,2023,2,0.075210032,0.258998864,0.665791105,0.082621083,0.256410256,0.660968661,0.173789174,OMC,communication-services
QuinStreet Inc,531435814,2023,2,0.063793035,0.336226623,0.599980342,0.066878981,0.334394904,0.598726115,0.267515924,QNST,communication-services
Stagwell Inc.,2122478136,2023,2,0.109839587,0.352926435,0.537233978,0.114832536,0.349282297,0.535885167,0.234449761,STGW,communication-services
Tremor Video Inc,313145040,2023,2,0.123959998,0.353876258,0.522163745,0.129098361,0.350409836,0.520491803,0.221311475,TRMR,communication-services
Townsquare Media Inc,159045954,2023,2,0.157657524,0.350279534,0.492062942,0.154639175,0.350515464,0.494845361,0.195876289,TSQ,communication-services
Travelzoo,102859680,2023,2,0.039099597,0.347310723,0.613589681,0.03960396,0.346534653,0.613861386,0.306930693,TZOO,communication-services
WPP plc,10191585849,2023,2,0.147665958,0.291624792,0.56070925,0.15010142,0.290060852,0.559837728,0.139959432,WPP,communication-services
Xunlei Ltd Adr,108565865,2023,2,0.077120919,0.324045075,0.598834006,0.078947368,0.324561404,0.596491228,0.245614035,XNET,communication-services
Ziff Davis Inc,3159922890,2023,2,0.063528152,0.283423824,0.653048024,0.06281407,0.283919598,0.653266332,0.221105528,ZD,communication-services
"ADTRAN Holdings, Inc.",633961686,2023,2,0.085639312,0.188504403,0.725856285,0.089700997,0.189368771,0.720930233,0.099667774,ADTN,technology
Airgain Inc,43190295,2023,2,0.119580225,0.43581413,0.444605645,0.119047619,0.44047619,0.44047619,0.321428571,AIRG,technology
"Akoustis Technologies, Inc.",136832782,2023,2,0.069734766,0.282677366,0.647587867,0.073298429,0.285340314,0.641361257,0.212041885,AKTS,technology
Ciena Corp,6156369149,2023,2,0.086084007,0.25506578,0.658850213,0.090277778,0.256944444,0.652777778,0.166666667,CIEN,technology
Cambium Networks Corp,245549696,2023,2,0.107448454,0.223100651,0.669450895,0.111332008,0.224652087,0.664015905,0.11332008,CMBM,technology
Comtech Telecommunications Corp,258764448,2023,2,0.035628026,0.303836876,0.660535098,0.038869258,0.303886926,0.657243816,0.265017668,CMTL,technology
"CommScope Holding Company, Inc.",706992300,2023,2,0.195515101,0.296597129,0.507887771,0.194666667,0.293333333,0.512,0.098666667,COMM,technology
Credo Technology Group Holding Ltd,2213823269,2023,2,0.051599752,0.319152254,0.629247993,0.056756757,0.318918919,0.624324324,0.262162162,CRDO,technology
Ceragon Networks Ltd,158589852,2023,2,0.041308281,0.368728053,0.589963666,0.046099291,0.365248227,0.588652482,0.319148936,CRNT,technology
Cisco Systems Inc,2.25921E+11,2023,2,0.085753825,0.380360752,0.533885424,0.089715536,0.376367615,0.533916849,0.286652079,CSCO,technology
Digi International Inc.,1100148235,2023,2,0.09155117,0.357555572,0.550893258,0.094240838,0.356020942,0.54973822,0.261780105,DGII,technology
Telefonaktiebolaget LM Ericsson B ADR,16450199368,2023,2,0.098410628,0.257773782,0.64381559,0.10022779,0.255125285,0.644646925,0.154897494,ERIC,technology
"Extreme Networks, Inc.",3606756120,2023,2,0.077078749,0.38674798,0.536173271,0.086053412,0.385756677,0.528189911,0.299703264,EXTR,technology
Frequency Electronics Inc,60329688,2023,2,0.117590528,0.164631826,0.717777645,0.120155039,0.170542636,0.709302326,0.050387597,FEIM,technology
Gilat Satellite Networks Ltd,371971719,2023,2,0.027061834,0.287214977,0.685723189,0.031690141,0.295774648,0.672535211,0.264084507,GILT,technology
Harmonic Inc.,1177022350,2023,2,0.096462154,0.277620576,0.62591727,0.097982709,0.273775216,0.628242075,0.175792507,HLIT,technology
Hewlett Packard Enterprise Company,22007500800,2023,2,0.091420779,0.434070448,0.474508773,0.093333333,0.428888889,0.477777778,0.335555556,HPE,technology
Infinera Corporation,891183200,2023,2,0.047806256,0.302996574,0.649197171,0.046875,0.307291667,0.645833333,0.260416667,INFN,technology
Inseego Corp.,61546119,2023,2,0.038407874,0.304555508,0.657036617,0.045454545,0.295454545,0.659090909,0.25,INSG,technology
Iteris Inc,179642868,2023,2,0.140019211,0.342479415,0.517501374,0.14159292,0.336283186,0.522123894,0.194690265,ITI,technology
Ituran Location and Control Ltd,588977965,2023,2,0.025762942,0.300463588,0.67377347,0.030651341,0.310344828,0.659003831,0.279693487,ITRN,technology
Juniper Networks Inc,9004576000,2023,2,0.157085923,0.311245147,0.53166893,0.158567775,0.304347826,0.537084399,0.145780051,JNPR,technology
Knowles Cor,1490073510,2023,2,0.201299077,0.276208391,0.522492532,0.197969543,0.274111675,0.527918782,0.076142132,KN,technology
KVH Industries Inc,105517722,2023,2,0.129792644,0.191762347,0.678445009,0.130718954,0.189542484,0.679738562,0.058823529,KVHI,technology
Lumentum Holdings Inc,3342942000,2023,2,0.145322268,0.280907853,0.57376988,0.148541114,0.275862069,0.575596817,0.127320955,LITE,technology
Lantronix Inc,145745610,2023,2,0.072936358,0.251297133,0.675766509,0.07755102,0.253061224,0.669387755,0.175510204,LTRX,technology
Moving iMage Technologies Inc,9713015,2023,2,0.061510729,0.34665792,0.591831351,0.065,0.345,0.59,0.28,MITQ,technology
Motorola Solutions Inc,46484441503,2023,2,0.043664437,0.341407863,0.6149277,0.046070461,0.341463415,0.612466125,0.295392954,MSI,technology
Nokia Oyj,21156167025,2023,2,0.127243391,0.282291937,0.590464672,0.132394366,0.281690141,0.585915493,0.149295775,NOK,technology
"NETGEAR, Inc.",368136986,2023,2,0.134677118,0.340691229,0.524631654,0.132596685,0.337016575,0.53038674,0.20441989,NTGR,technology
Optical Cable Corporation,28235781,2023,2,0.02750329,0.340958016,0.631538694,0.028846154,0.326923077,0.644230769,0.298076923,OCC,technology
Ondas Holdings Inc.,49646013,2023,2,0.048210965,0.314009954,0.637779081,0.049535604,0.312693498,0.637770898,0.263157895,ONDS,technology
PC-Tel Inc,76523231,2023,2,0.08458418,0.397902058,0.517513762,0.086956522,0.391304348,0.52173913,0.304347826,PCTI,technology
"Impinj, Inc.",1564863208,2023,2,0.158073514,0.238093816,0.60383267,0.167910448,0.235074627,0.597014925,0.067164179,PI,technology
PowerFleet Inc,70403190,2023,2,0.051028638,0.385128168,0.563843194,0.052447552,0.384615385,0.562937063,0.332167832,PWFL,technology
EchoStar Corporation,1562442934,2023,2,0.036318764,0.221872728,0.741808507,0.042519685,0.220472441,0.737007874,0.177952756,SATS,technology
Silicom,175123037,2023,2,0.07070636,0.365015899,0.564277741,0.074712644,0.356321839,0.568965517,0.281609195,SILC,technology
Siyata Mobile Inc.,507976798,2023,2,0.019406288,0.344436785,0.636156927,0.019323671,0.342995169,0.637681159,0.323671498,SYTA,technology
Telesat Corporation,950135440,2023,2,0.034273976,0.154508845,0.811217179,0.034398034,0.157248157,0.808353808,0.122850123,TSAT,technology
Viavi Solutions Inc,2253408289,2023,2,0.127044354,0.187510004,0.685445642,0.130801688,0.189873418,0.679324895,0.05907173,VIAV,technology
"Vislink Technologies, Inc.",10452371,2023,2,0.073678368,0.44957551,0.476746121,0.075862069,0.44137931,0.482758621,0.365517241,VISL,technology
AudioCodes Ltd,333938850,2023,2,0.070360781,0.339272331,0.590366888,0.071672355,0.337883959,0.590443686,0.266211604,AUDC,technology
Aviat Networks Inc,319538751,2023,2,0.053218739,0.330563233,0.616218028,0.055776892,0.330677291,0.613545817,0.274900398,AVNW,technology
Belden Inc.,3649139456,2023,2,0.076946011,0.414847897,0.508206092,0.081232493,0.414565826,0.504201681,0.333333333,BDC,technology
BK Technologies Inc,42053547,2023,2,0.054986116,0.242875699,0.702138185,0.058823529,0.243697479,0.697478992,0.18487395,BKTI,technology
BOS Better Online Solutions,20185080,2023,2,0.065158998,0.310522706,0.624318296,0.0703125,0.3125,0.6171875,0.2421875,BOSC,technology
Boxlight Corp Class A,17464842,2023,2,0.099990725,0.258353341,0.641655935,0.102564103,0.26007326,0.637362637,0.157509158,BOXL,technology
CalAmp Corp.,26263387,2023,2,0.048793811,0.309448913,0.641757276,0.049327354,0.313901345,0.6367713,0.264573991,CAMP,technology
"Casa Systems, Inc.",83431008,2023,2,0.109313698,0.411372908,0.479313394,0.113475177,0.404255319,0.482269504,0.290780142,CASA,technology
"Viasat, Inc.",3401184840,2023,2,0.067166556,0.183697505,0.74913594,0.07082153,0.184135977,0.745042493,0.113314448,VSAT,technology
Zebra Technologies Corporation,13759148159,2023,2,0.202225997,0.216816441,0.580957562,0.201511335,0.219143577,0.579345088,0.017632242,ZBRA,technology
"Adams Resources & Energy, Inc.",87547847,2023,2,0.108441598,0.264711683,0.626846719,0.106145251,0.262569832,0.631284916,0.156424581,AE,energy
"Aemetis, Inc.",190786440,2023,2,0.0624603,0.201088927,0.736450774,0.069047619,0.204761905,0.726190476,0.135714286,AMTX,energy
Clean Energy Fuels Corp.,918380960,2023,2,0.04406,0.225952023,0.729987977,0.048723898,0.229698376,0.721577726,0.180974478,CLNE,energy
Cosan S.A.,6743207869,2023,2,0.029257097,0.221285511,0.749457392,0.033264033,0.224532225,0.742203742,0.191268191,CSAN,energy
"CVR Energy, Inc.",3470330120,2023,2,0.113255091,0.18708099,0.699663919,0.113475177,0.187943262,0.69858156,0.074468085,CVI,energy
HF Sinclair Corp,10930730335,2023,2,0.053691021,0.292926719,0.65338226,0.055214724,0.294478528,0.650306748,0.239263804,DINO,energy
"Delek US Holdings, Inc.",1761542560,2023,2,0.036584009,0.27266178,0.690754212,0.038147139,0.277929155,0.683923706,0.239782016,DK,energy
Marathon Petroleum Corporation,61425500000,2023,2,0.075342545,0.235856928,0.688800527,0.082278481,0.23628692,0.681434599,0.154008439,MPC,energy
"Par Pacific Holdings, Inc.",2129633265,2023,2,0.027035639,0.309523157,0.663441204,0.030188679,0.313207547,0.656603774,0.283018868,PARR,energy
PBF Energy Inc.,5889990870,2023,2,0.070435356,0.264990181,0.664574462,0.072948328,0.261398176,0.665653495,0.188449848,PBF,energy
Phillips 66,52002832273,2023,2,0.082427279,0.24886452,0.668708201,0.083673469,0.248979592,0.667346939,0.165306122,PSX,energy
"Star Group, L.P.",424739018,2023,2,0.153896897,0.168461531,0.677641571,0.152380952,0.171428571,0.676190476,0.019047619,SGU,energy
Sunoco LP,3778528645,2023,2,0.013311659,0.407209131,0.579479211,0.020408163,0.408163265,0.571428571,0.387755102,SUN,energy
Ultrapar Participacoes SA ADR,3943845084,2023,2,0.094946986,0.287682408,0.617370605,0.095419847,0.290076336,0.614503817,0.194656489,UGP,energy
Valero Energy Corporation,47416568671,2023,2,0.087873047,0.225190987,0.686935966,0.09178744,0.229468599,0.678743961,0.137681159,VLO,energy
CrossAmerica Partners LP,751469400,2023,2,0.108391136,0.321575041,0.570033823,0.105263158,0.324561404,0.570175439,0.219298246,CAPL,energy
"Vertex Energy, Inc.",395323184,2023,2,0.058363634,0.308840275,0.632796091,0.061946903,0.312684366,0.625368732,0.250737463,VTNR,energy
Valvoline Inc.,4669693919,2023,2,0.056871263,0.35687281,0.586255927,0.060377358,0.350943396,0.588679245,0.290566038,VVV,energy
World Kinect Corporation,1354440000,2023,2,0.095506665,0.390773425,0.51371991,0.09469697,0.386363636,0.518939394,0.291666667,WKC,energy
Ameren Corp,21027101989,2023,2,0.033919181,0.246010387,0.720070432,0.032967033,0.25,0.717032967,0.217032967,AEE,utilities
American Electric Power Company Inc,40441981588,2023,2,0.085056392,0.233706552,0.681237057,0.086868687,0.238383838,0.674747475,0.151515152,AEP,utilities
Avangrid Inc,13238417996,2023,2,0.034773082,0.279350219,0.685876699,0.035502959,0.281065089,0.683431953,0.24556213,AGR,utilities
Central Puerto,1991940028,2023,2,0.135119156,0.138044135,0.726836709,0.136752137,0.14957265,0.713675214,0.012820513,CEPU,utilities
